,Episode,Duration,Slots,Score,Epsilon,min_loss,c&c,audio,video,be
4075,4075,1.4508000007353985,213,215.0,0.8156213242321221,65.41299438476562,79,29,7,600
4076,4076,1.6146000008184274,681,288.0,0.8155805431659104,77.07542419433594,118,40,11,600
4077,4077,0.7380000003740861,228,71.0,0.8155397641387522,65.26150512695312,4,6,1,600
4078,4078,1.0314000005228081,378,210.0,0.8154989871505453,63.67878723144531,76,28,7,600
4079,4079,1.8108000009178795,813,172.2,0.8154582122011877,75.4613265991211,69,31,8,581
4080,4080,1.6236000008229894,810,220.0,0.8154174392905776,62.732330322265625,110,33,9,600
4081,4081,1.3338000006760922,210,344.0,0.8153766684186131,66.29629516601562,169,45,11,600
4082,4082,1.5570000007892304,312,148.0,0.8153358995851921,67.02728271484375,52,12,4,600
4083,4083,0.9846000004990856,312,253.0,0.8152951327902129,72.47305297851562,117,28,8,600
4084,4084,1.3338000006760922,207,216.0,0.8152543680335734,71.73956298828125,83,27,7,600
4085,4085,1.7748000008996314,222,221.0,0.8152136053151717,62.8729248046875,88,27,7,600
4086,4086,1.6470000008348507,396,324.0,0.815172844634906,59.100074768066406,196,47,11,600
4087,4087,1.537200000779194,381,277.0,0.8151320859926743,65.38094329833984,114,36,9,600
4088,4088,1.5660000007937924,369,199.6,0.8150913293883747,56.73470687866211,143,45,11,588
4089,4089,1.0926000005538299,279,334.0,0.8150505748219052,51.66820526123047,158,45,11,600
4090,4090,1.479600000749997,402,220.0,0.8150098222931641,57.23796081542969,110,23,7,600
4091,4091,1.830600000927916,810,252.4,0.8149690718020495,67.31489562988281,176,45,12,597
4092,4092,1.4670000007436101,168,296.8,0.8149283233484593,64.70941162109375,163,32,9,599
4093,4093,1.089000000552005,225,212.0,0.8148875769322919,72.32888793945312,51,33,9,600
4094,4094,1.3914000007052891,282,343.0,0.8148468325534453,56.25028610229492,173,40,10,600
4095,4095,1.6290000008257266,225,249.0,0.8148060902118176,64.94236755371094,112,29,8,600
4096,4096,2.0106000010191565,810,212.0,0.814765349907307,69.0621337890625,125,26,8,550
4097,4097,1.1214000005684284,384,136.0,0.8147246116398116,65.03548431396484,41,12,3,600
4098,4098,1.222200000619523,531,171.0,0.8146838754092296,76.86890411376953,45,22,5,600
4099,4099,1.8684000009470765,810,242.0,0.8146431412154591,63.94385528564453,127,28,9,600
4100,4100,1.2942000006560193,675,102.0,0.8146024090583983,64.2710952758789,23,16,3,600
4101,4101,1.1250000005702532,309,134.0,0.8145616789379454,57.309329986572266,33,17,5,600
4102,4102,1.8414000009333904,225,374.0,0.8145209508539986,51.782352447509766,199,44,11,600
4103,4103,1.5786000008001793,312,320.0,0.8144802248064559,53.05336380004883,144,45,11,600
4104,4104,1.3050000006614937,102,184.0,0.8144395007952155,64.6575927734375,94,28,7,500
4105,4105,1.3914000007052891,225,316.0,0.8143987788201758,76.32845306396484,147,39,10,600
4106,4106,1.7604000008923322,384,139.0,0.8143580588812347,77.00122833251953,68,8,3,600
4107,4107,2.172600001101273,681,279.0,0.8143173409782907,61.20919418334961,140,31,9,600
4108,4108,2.2428000011368567,675,254.2,0.8142766251112418,45.77864074707031,129,38,9,596
4109,4109,1.7676000008959818,228,166.0,0.8142359112799862,68.18666076660156,82,28,7,600
4110,4110,1.6740000008485367,378,292.0,0.8141951994844222,72.41390991210938,122,41,10,600
4111,4111,1.4382000007290117,345,253.0,0.814154489724448,58.25700378417969,82,43,10,600
4112,4112,1.4634000007417853,390,163.0,0.8141137819999619,56.06976318359375,78,29,7,600
4113,4113,1.062000000538319,276,239.0,0.8140730763108619,71.74272155761719,107,26,6,600
4114,4114,1.4472000007335737,375,315.0,0.8140323726570463,59.571197509765625,159,45,11,600
4115,4115,2.079000001053828,810,137.6,0.8139916710384134,60.82777786254883,150,29,9,498
4116,4116,1.2654000006414208,381,262.0,0.8139509714548615,62.20634460449219,93,41,10,600
4117,4117,1.6146000008184274,225,252.0,0.8139102739062888,65.57548522949219,120,25,9,600
4118,4118,1.2834000006505448,273,201.0,0.8138695783925934,66.2344741821289,76,21,6,600
4119,4119,1.3590000006888658,525,149.0,0.8138288849136738,52.685245513916016,33,14,3,600
4120,4120,1.621800000822077,801,139.0,0.8137881934694281,68.37520599365234,41,15,4,600
4121,4121,1.1448000005802896,138,243.0,0.8137475040597546,60.62415313720703,145,39,9,500
4122,4122,1.6326000008275514,312,301.0,0.8137068166845516,71.50015258789062,132,41,10,600
4123,4123,1.1448000005802896,282,341.0,0.8136661313437173,55.574684143066406,170,42,10,600
4124,4124,1.2186000006176982,294,254.0,0.8136254480371502,58.10906219482422,119,27,8,600
4125,4125,1.0242000005191585,294,141.0,0.8135847667647483,65.94961547851562,16,22,5,600
4126,4126,1.3518000006852162,345,223.0,0.81354408752641,58.956275939941406,122,15,7,600
4127,4127,1.537200000779194,612,251.8,0.8135034103220338,68.77606201171875,148,42,10,509
4128,4128,1.1520000005839393,438,123.0,0.8134627351515177,47.73687744140625,31,9,5,600
4129,4129,1.4922000007563838,678,157.0,0.8134220620147601,66.13838195800781,29,23,5,600
4130,4130,1.3608000006897782,801,236.0,0.8133813909116594,66.17430114746094,93,35,9,600
4131,4131,1.2096000006131362,231,186.0,0.8133407218421138,63.48902893066406,102,31,7,580
4132,4132,1.764000000894157,345,417.0,0.8133000548060217,54.1396369934082,238,47,12,600
4133,4133,1.6560000008394127,378,302.0,0.8132593898032815,81.83689880371094,131,41,10,600
4134,4134,1.195200000605837,810,256.0,0.8132187268337914,62.01921463012695,106,45,11,600
4135,4135,1.0782000005465306,375,261.0,0.8131780658974497,67.70061492919922,124,30,7,600
4136,4136,1.479600000749997,297,142.0,0.8131374069941548,65.87258911132812,54,23,6,600
4137,4137,1.5444000007828436,678,275.0,0.8130967501238051,71.04371643066406,101,44,11,600
4138,4138,1.2672000006423332,312,222.0,0.813056095286299,77.39031982421875,87,29,7,600
4139,4139,1.3122000006651433,168,296.0,0.8130154424815347,73.02740478515625,125,41,10,600
4140,4140,1.3320000006751798,675,228.0,0.8129747917094106,68.45195007324219,119,23,7,600
4141,4141,1.5606000007910552,612,217.0,0.8129341429698251,67.89138793945312,139,30,9,550
4142,4142,1.4688000007445225,294,275.0,0.8128934962626766,77.21195983886719,154,41,11,600
4143,4143,1.213200000614961,681,247.0,0.8128528515878635,61.39927291870117,158,31,8,600
4144,4144,1.51920000077007,678,88.0,0.812812208945284,64.95740509033203,13,13,3,600
4145,4145,1.963800000995434,801,232.0,0.8127715683348368,65.89098358154297,120,26,6,600
4146,4146,1.0692000005419686,168,209.0,0.81273092975642,71.14405822753906,92,30,8,600
4147,4147,1.8738000009498137,309,226.0,0.8126902932099322,54.812042236328125,137,40,10,555
4148,4148,1.4778000007490846,111,178.0,0.8126496586952717,71.15711975097656,88,35,9,585
4149,4149,1.4418000007308365,282,91.0,0.812609026212337,59.28934097290039,62,15,4,600
4150,4150,1.9530000009899595,678,208.2,0.8125683957610264,77.49884033203125,115,36,8,501
4151,4151,1.3248000006715301,813,206.0,0.8125277673412383,64.30227661132812,79,23,5,600
4152,4152,1.0080000005109468,444,166.0,0.8124871409528712,51.25114440917969,41,21,5,600
4153,4153,0.9900000005018228,108,116.0,0.8124465165958236,64.47909545898438,15,17,5,600
4154,4154,1.5300000007755443,342,342.0,0.8124058942699938,67.47362518310547,166,46,11,600
4155,4155,1.1700000005930633,222,312.0,0.8123652739752802,70.21983337402344,160,46,11,600
4156,4156,1.1394000005775524,162,243.0,0.8123246557115815,67.74812316894531,102,33,8,600
4157,4157,1.924200000975361,126,250.6,0.8122840394787959,70.02395629882812,133,35,8,598
4158,4158,1.0638000005392314,228,126.0,0.8122434252768219,65.67317199707031,36,30,7,600
4159,4159,1.3428000006806542,414,287.0,0.8122028131055581,70.66566467285156,118,40,11,600
4160,4160,0.9522000004826623,186,209.0,0.8121622029649028,69.27356719970703,94,29,7,500
4161,4161,1.0170000005155089,135,151.0,0.8121215948547545,58.03841781616211,86,29,6,500
4162,4162,1.0926000005538299,378,175.0,0.8120809887750118,60.56153869628906,91,28,7,600
4163,4163,1.66140000084215,678,266.8,0.812040384725573,71.46524810791016,144,43,10,599
4164,4164,1.6002000008111281,108,228.2,0.8119997827063368,62.62447738647461,189,41,10,431
4165,4165,1.1664000005912385,681,200.0,0.8119591827172015,60.31944274902344,131,32,8,600
4166,4166,1.431000000725362,612,283.0,0.8119185847580657,60.07180404663086,160,42,11,600
4167,4167,1.9314000009790107,225,363.0,0.8118779888288278,54.59418487548828,184,47,12,600
4168,4168,1.2762000006468952,612,247.0,0.8118373949293863,69.8753433227539,98,40,11,600
4169,4169,1.9854000010063828,312,283.0,0.8117968030596399,66.9293212890625,119,36,9,600
4170,4170,1.688400000855836,810,239.0,0.8117562132194869,64.55256652832031,121,31,9,600
4171,4171,1.2582000006377712,681,293.0,0.8117156254088259,64.43270874023438,129,36,8,600
4172,4172,1.9296000009780983,279,273.0,0.8116750396275555,67.89087677001953,140,26,8,600
4173,4173,0.910800000461677,228,153.0,0.8116344558755741,74.87918853759766,28,21,7,600
4174,4174,1.479600000749997,414,267.8,0.8115938741527804,61.0628662109375,146,44,10,594
4175,4175,1.4652000007426977,411,273.4,0.8115532944590728,66.66020202636719,183,47,11,532
4176,4176,1.657800000840325,681,349.0,0.8115127167943498,71.8685302734375,172,46,11,600
4177,4177,1.670400000846712,681,283.0,0.8114721411585101,81.35072326660156,110,42,11,600
4178,4178,1.4274000007235372,168,303.0,0.8114315675514522,73.752685546875,131,42,11,600
4179,4179,1.8018000009133175,681,340.0,0.8113909959730746,67.99884033203125,186,47,11,600
4180,4180,1.7586000008914198,309,206.39999999999998,0.8113504264232759,66.77583312988281,117,40,10,577
4181,4181,2.1798000011049226,675,146.0,0.8113098589019547,75.79132080078125,70,12,4,600
4182,4182,1.5696000007956172,312,231.0,0.8112692934090097,72.66715240478516,144,29,8,600
4183,4183,1.119600000567516,207,301.8,0.8112287299443393,68.74674987792969,150,46,11,599
4184,4184,1.0692000005419686,111,180.0,0.811188168507842,65.29102325439453,91,24,6,600
4185,4185,1.7136000008686096,342,193.0,0.8111476090994166,75.86431884765625,119,36,8,551
4186,4186,1.155600000585764,438,251.0,0.8111070517189617,63.5863037109375,117,26,8,600
4187,4187,1.2060000006113114,168,260.0,0.8110664963663757,52.13766098022461,154,46,11,500
4188,4188,1.4166000007180628,345,205.0,0.8110259430415574,62.108428955078125,120,28,7,600
4189,4189,1.3230000006706177,681,274.0,0.8109853917444053,80.99786376953125,107,39,9,600
4190,4190,0.901800000457115,282,284.0,0.8109448424748181,70.41474914550781,116,40,10,600
4191,4191,1.035000000524633,204,239.0,0.8109042952326944,65.54446411132812,126,35,9,600
4192,4192,1.0422000005282825,345,232.0,0.8108637500179328,68.43743133544922,95,31,7,600
4193,4193,1.035000000524633,225,282.0,0.8108232068304319,72.31034851074219,158,43,11,600
4194,4194,1.5714000007965296,348,136.0,0.8107826656700904,67.51809692382812,119,28,7,600
4195,4195,1.582200000802004,810,363.0,0.8107421265368069,70.97930145263672,184,48,11,600
4196,4196,1.7712000008978066,801,233.0,0.8107015894304801,66.45851135253906,152,39,10,600
4197,4197,1.3806000006998147,384,344.0,0.8106610543510085,67.94435119628906,169,45,11,600
4198,4198,1.004400000509122,414,257.0,0.810620521298291,65.15247344970703,134,42,11,600
4199,4199,1.4148000007171504,375,167.0,0.810579990272226,75.34005737304688,99,31,7,561
4200,4200,0.9612000004872243,279,254.0,0.8105394612727125,62.04736328125,92,35,9,600
4201,4201,1.3500000006843038,228,177.0,0.8104989342996488,56.957923889160156,47,26,6,600
4202,4202,0.8406000004260932,285,132.0,0.8104584093529338,61.169761657714844,65,29,7,600
4203,4203,1.1736000005948881,228,242.0,0.8104178864324662,60.51405334472656,83,32,9,600
4204,4204,1.6452000008339382,813,238.8,0.8103773655381445,62.485626220703125,153,43,12,509
4205,4205,1.1700000005930633,228,186.0,0.8103368466698676,61.402835845947266,50,30,7,600
4206,4206,0.901800000457115,438,211.0,0.8102963298275341,76.24205017089844,112,31,9,600
4207,4207,1.0584000005364942,210,229.0,0.8102558150110427,57.324005126953125,159,32,8,500
4208,4208,2.2248000011277327,810,271.8,0.8102153022202921,67.69496154785156,170,39,10,514
4209,4209,1.4904000007554714,408,368.0,0.8101747914551811,77.55215454101562,189,48,11,600
4210,4210,1.4994000007600334,801,212.0,0.8101342827156084,65.93144989013672,98,32,7,600
4211,4211,1.5714000007965296,378,285.0,0.8100937760014726,70.258544921875,160,42,11,600
4212,4212,1.1448000005802896,342,215.0,0.8100532713126726,70.37376403808594,82,27,7,600
4213,4213,1.4814000007509094,1512,71.0,0.810012768649107,58.57533264160156,110,43,11,270
4214,4214,1.2060000006113114,207,249.0,0.8099722680106746,73.31964111328125,84,38,10,600
4215,4215,1.8162000009206167,378,272.0,0.8099317693972741,85.28448486328125,153,39,11,600
4216,4216,1.404000000711676,111,148.0,0.8098912728088042,76.28630828857422,48,17,4,600
4217,4217,1.3698000006943403,102,194.0,0.8098507782451638,68.68246459960938,101,31,8,500
4218,4218,1.089000000552005,312,275.0,0.8098102857062516,72.60778045654297,138,28,9,600
4219,4219,0.8388000004251808,213,234.0,0.8097697951919662,69.15257263183594,92,34,9,600
4220,4220,1.2906000006541944,135,260.0,0.8097293067022067,77.05380249023438,129,41,11,500
4221,4221,1.7208000008722593,813,368.0,0.8096888202368716,67.82066345214844,190,47,11,600
4222,4222,1.582200000802004,315,253.0,0.8096483357958598,64.52275085449219,89,36,11,600
4223,4223,1.6434000008330258,381,211.2,0.80960785337907,65.31663513183594,99,38,9,581
4224,4224,1.5102000007655079,813,274.0,0.8095673729864011,64.67984008789062,129,40,11,600
4225,4225,1.3212000006697053,681,367.0,0.8095268946177518,61.185909271240234,237,48,12,600
4226,4226,1.4994000007600334,390,357.0,0.8094864182730209,72.78972625732422,179,46,12,600
4227,4227,1.4004000007098512,411,283.0,0.8094459439521072,77.6311264038086,149,27,8,600
4228,4228,1.5048000007627707,345,368.0,0.8094054716549096,58.13811111450195,195,43,10,600
4229,4229,1.240200000628647,207,252.0,0.8093650013813268,77.84564208984375,90,36,8,600
4230,4230,1.603800000812953,210,322.0,0.8093245331312577,67.86138916015625,145,46,11,600
4231,4231,1.4778000007490846,390,228.0,0.8092840669046012,69.8805923461914,92,29,8,600
4232,4232,1.4094000007144132,384,311.0,0.809243602701256,62.05145263671875,145,37,10,600
4233,4233,0.9396000004762755,201,211.0,0.8092031405211209,71.10394287109375,64,39,10,600
4234,4234,1.6452000008339382,171,320.0,0.8091626803640948,64.3721694946289,149,41,10,600
4235,4235,1.2564000006368587,342,244.0,0.8091222222300766,45.73396301269531,110,27,7,600
4236,4236,1.4850000007527342,381,214.0,0.8090817661189651,54.415374755859375,144,32,9,600
4237,4237,2.217600001124083,675,71.0,0.8090413120306591,64.31613159179688,43,15,3,549
4238,4238,1.5714000007965296,381,186.0,0.8090008599650576,68.87210083007812,56,25,6,600
4239,4239,1.3680000006934279,612,216.6,0.8089604099220593,62.3818359375,136,26,8,588
4240,4240,1.3176000006678805,177,195.0,0.8089199619015632,54.98992156982422,110,28,7,600
4241,4241,1.479600000749997,270,354.0,0.8088795159034682,50.565673828125,182,42,10,600
4242,4242,0.9504000004817499,345,167.0,0.808839071927673,63.72052001953125,40,22,5,600
4243,4243,1.4418000007308365,279,349.0,0.8087986299740766,55.32167053222656,172,46,11,600
4244,4244,1.679400000851274,408,296.0,0.8087581900425779,65.69291687011719,156,32,8,600
4245,4245,1.933200000979923,810,231.8,0.8087177521330757,59.10332107543945,114,32,8,594
4246,4246,1.1358000005757276,210,328.0,0.8086773162454691,69.28610229492188,160,39,10,600
4247,4247,1.70640000086496,810,280.0,0.8086368823796568,58.452152252197266,153,46,11,600
4248,4248,1.56420000079288,168,196.0,0.8085964505355379,70.92658996582031,87,23,6,600
4249,4249,1.4742000007472598,675,269.0,0.8085560207130111,67.51182556152344,124,37,9,600
4250,4250,1.297800000657844,393,312.0,0.8085155929119755,57.729103088378906,139,43,11,600
4251,4251,1.3608000006897782,345,265.0,0.8084751671323299,56.53602600097656,94,42,10,600
4252,4252,0.9522000004826623,228,220.0,0.8084347433739733,74.48528289794922,56,37,9,600
4253,4253,1.2924000006551069,402,229.0,0.8083943216368046,59.55553436279297,120,23,6,600
4254,4254,1.355400000687041,177,244.0,0.8083539019207228,60.797576904296875,93,42,11,600
4255,4255,1.3410000006797418,108,197.0,0.8083134842256268,70.15535736083984,104,35,9,600
4256,4256,1.4148000007171504,312,211.2,0.8082730685514155,63.51750183105469,102,42,11,536
4257,4257,1.5768000007992669,276,342.0,0.8082326548979879,64.37483215332031,173,39,10,600
4258,4258,1.1808000005985377,168,197.0,0.808192243265243,75.34587097167969,127,31,8,600
4259,4259,0.9900000005018228,207,264.0,0.8081518336530797,65.87138366699219,97,40,9,600
4260,4260,1.3806000006998147,810,364.0,0.8081114260613971,52.31865310668945,189,45,10,600
4261,4261,1.2168000006167858,177,222.0,0.808071020490094,61.41146469116211,81,33,9,600
4262,4262,1.8504000009379524,681,323.0,0.8080306169390695,65.81259155273438,150,43,10,600
4263,4263,1.1970000006067494,393,125.0,0.8079902154082226,64.6763916015625,94,16,6,600
4264,4264,1.2456000006313843,810,272.0,0.8079498158974522,67.58354187011719,175,42,10,600
4265,4265,1.2024000006094866,432,87.0,0.8079094184066573,66.40699768066406,26,0,1,600
4266,4266,1.0872000005510927,315,413.0,0.807869022935737,70.64554595947266,236,45,12,600
4267,4267,1.186200000601275,210,238.0,0.8078286294845902,64.03805541992188,77,34,9,600
4268,4268,1.1970000006067494,207,268.0,0.807788238053116,63.97454833984375,142,44,12,600
4269,4269,1.3698000006943403,408,228.0,0.8077478486412133,69.85540008544922,125,39,10,530
4270,4270,1.1592000005875889,669,223.0,0.8077074612487812,70.64364624023438,132,33,8,500
4271,4271,1.3050000006614937,345,206.0,0.8076670758757188,69.92153930664062,105,16,5,600
4272,4272,1.3266000006724425,342,220.0,0.8076266925219251,52.495426177978516,86,28,6,600
4273,4273,1.56420000079288,279,268.0,0.807586311187299,73.40254211425781,180,46,11,500
4274,4274,1.1988000006076618,207,349.0,0.8075459318717396,68.77847290039062,174,43,12,600
4275,4275,1.1304000005729904,384,285.0,0.8075055545751461,62.57958221435547,122,35,8,600
4276,4276,0.9900000005018228,384,317.0,0.8074651792974173,65.34111022949219,152,36,10,600
